Week,Activity Week Label,Activity Desc,Activity Name,Activity Type,Activity Type Name,Location Name,Start Date Time,End Date Time,Day,Staff
29,,MA11310 TUTORIAL 1,MA11310/T/1/03,Tutorial,TUTORIAL,MP-3.05,14/03/2025 @ 13:00:00,14/03/2025 @ 14:00:00,Friday,"Jones, Patience"
29,,MA11310 TUTORIAL 1,MA11310/T/1/04,Tutorial,TUTORIAL,CL-0.21,14/03/2025 @ 13:00:00,14/03/2025 @ 14:00:00,Friday,"Kiukas, Jukka"
29,,MAM7020 LECTURE 3,MAM7020/L/3/01,Lecture,LECTURE,LL-C40,14/03/2025 @ 13:00:00,14/03/2025 @ 14:00:00,Friday,"Douglas, Robert"
29,,MT11310 TUTORIAL 1,MT11310/T/1/01,Tutorial,TUTORIAL,LL-C40,14/03/2025 @ 14:00:00,14/03/2025 @ 15:00:00,Friday,"Jones, David"
29,,,"MA21410/L/3/01, MT21410/L/3/01",Lecture,LECTURE,LL-A6,14/03/2025 @ 14:00:00,14/03/2025 @ 15:00:00,Friday,"Douglas, Robert"
29,,MA00910 LECTURE 1,MA00910/L/1/01,Lecture,LECTURE,LL-C64,14/03/2025 @ 15:00:00,14/03/2025 @ 16:00:00,Friday,"Pitchford, Alexander"
29,,MA36010 LECTURE 1,MA36010/L/1/01,Lecture,LECTURE,MP-3.02,14/03/2025 @ 16:00:00,14/03/2025 @ 17:00:00,Friday,"Kiukas, Jukka"
29,,,"MA10720/P/2/01, MT10720/P/2/01",Practical,PRACTICAL,MP-2.00,14/03/2025 @ 16:00:00,14/03/2025 @ 18:00:00,Friday,"Cox, Simon"
29,,,"MA34210/L/2/01, MT34210/L/2/01",Lecture,LECTURE,MP-0.10,14/03/2025 @ 17:00:00,14/03/2025 @ 18:00:00,Friday,"Vellender, Adam"
30,,MP11010 TUTORIAL 1,MP11010/T/1/08,Tutorial,TUTORIAL,LL-C65,17/03/2025 @ 09:00:00,17/03/2025 @ 10:00:00,Monday,"Rogers, Rosemary"
30,,MT11010 TUTORIAL 1,MT11010/T/1/01,Tutorial,TUTORIAL,EL-3.34,17/03/2025 @ 09:00:00,17/03/2025 @ 10:00:00,Monday,"Davies, Tudur"
30,,,"MA35210/S/1/02, MAM5220/S/1/02, PGM0910/S/1/02",Seminar,SEMINAR,VC-0.06,17/03/2025 @ 09:00:00,17/03/2025 @ 10:00:00,Monday,"Kenobi, Kim;<br>Lutkins, Sylvia"
30,,MA37410 LECTURE 1,MA37410/L/1/01,Lecture,LECTURE,LL-G3,17/03/2025 @ 10:00:00,17/03/2025 @ 11:00:00,Monday,"Gohm, Rolf"
30,,,"MP11010/L/2/01, MT11010/L/2/01",Lecture,LECTURE,EL-0.26,17/03/2025 @ 10:00:00,17/03/2025 @ 11:00:00,Monday,"Pitchford, Alexander"
30,,MP11010 TUTORIAL 1,MP11010/T/1/01,Tutorial,TUTORIAL,MP-3.02,17/03/2025 @ 11:00:00,17/03/2025 @ 12:00:00,Monday,"Pitchford, Alexander"
30,,MA03610 LECTURE 1,MA03610/L/1/01,Lecture,LECTURE,MP-3.02,17/03/2025 @ 12:00:00,17/03/2025 @ 13:00:00,Monday,"Peck, Daniel"
30,,MP11010 TUTORIAL 1,MP11010/T/1/02,Tutorial,TUTORIAL,MP-3.05,17/03/2025 @ 12:00:00,17/03/2025 @ 13:00:00,Monday,"Rogers, Rosemary"
30,,MP11010 TUTORIAL 1,MP11010/T/1/03,Tutorial,TUTORIAL,MP-3.02,17/03/2025 @ 13:00:00,17/03/2025 @ 14:00:00,Monday,"Bufton, Zac"
30,,,"MA11310/L/1/01, MT11310/L/1/01",Lecture,LECTURE,MP-0.10,17/03/2025 @ 13:00:00,17/03/2025 @ 14:00:00,Monday,"Kiukas, Jukka"
30,,MP11010 TUTORIAL 1,MP11010/T/1/04,Tutorial,TUTORIAL,MP-3.05,17/03/2025 @ 14:00:00,17/03/2025 @ 15:00:00,Monday,"Bufton, Zac"
30,,,"MA25610/L/2/01, MT25610/L/2/01",Lecture,LECTURE,MP-0.10,17/03/2025 @ 14:00:00,17/03/2025 @ 15:00:00,Monday,"Cox, Simon"
30,,MP11010 TUTORIAL 1,MP11010/T/1/05,Tutorial,TUTORIAL,MP-3.05,17/03/2025 @ 15:00:00,17/03/2025 @ 16:00:00,Monday,"Gwynne, Martyn"
30,,,"MA21510/L/1/01, MT21510/L/1/01",Lecture,LECTURE,MP-0.11,17/03/2025 @ 15:00:00,17/03/2025 @ 16:00:00,Monday,"Mughal, Adil"
30,,MP11010 TUTORIAL 1,MP11010/T/1/06,Tutorial,TUTORIAL,MP-3.05,17/03/2025 @ 16:00:00,17/03/2025 @ 17:00:00,Monday,"Gwynne, Martyn"
30,,MA34920 LECTURE 2,MA34920/L/2/01,Lecture,LECTURE,MP-0.11,17/03/2025 @ 17:00:00,17/03/2025 @ 18:00:00,Monday,"Cox, Simon"
30,,MP11010 TUTORIAL 1,MP11010/T/1/07,Tutorial,TUTORIAL,LL-C65,17/03/2025 @ 17:00:00,17/03/2025 @ 18:00:00,Monday,"Rogers, Rosemary"
30,,MT32410 TUTORIAL 1,MT32410/T/1/01,Tutorial,TUTORIAL,MP-3.02,17/03/2025 @ 17:00:00,17/03/2025 @ 18:00:00,Monday,"Evans, Gwion"
30,,,"MA11210/L/1/01, MT11210/L/1/01",Lecture,LECTURE,MP-0.10,18/03/2025 @ 09:00:00,18/03/2025 @ 10:00:00,Tuesday,"Vellender, Adam"
30,,MA03610 WORKSHOP 1,MA03610/W/1/01,Workshop,WORKSHOP,LL-G3A,18/03/2025 @ 10:00:00,18/03/2025 @ 11:00:00,Tuesday,"Peck, Daniel"
30,,MA01020 TUTORIAL 2,MA01020/T/2/01,Tutorial,TUTORIAL,LL-G3A,18/03/2025 @ 11:00:00,18/03/2025 @ 13:00:00,Tuesday,"Pitchford, Alexander;<br>Rogers, Rosemary"
30,,MA38310 LECTURE 1,MA38310/L/1/01,Lecture,LECTURE,MP-3.05,18/03/2025 @ 11:00:00,18/03/2025 @ 12:00:00,Tuesday,"Evans, Gwion"
30,,,"MA35210/P/1/01, MAM5220/P/1/01",Practical,PRACTICAL,GR-0.32,18/03/2025 @ 12:00:00,18/03/2025 @ 14:00:00,Tuesday,"Kenobi, Kim"
30,,,"MA25610/L/1/01, MT25610/L/1/01",Lecture,LECTURE,MP-0.10,18/03/2025 @ 13:00:00,18/03/2025 @ 14:00:00,Tuesday,"Cox, Simon"
30,,,"MA11110/L/2/01, MT11110/L/2/01",Lecture,LECTURE,LL-A6,18/03/2025 @ 14:00:00,18/03/2025 @ 15:00:00,Tuesday,"Douglas, Robert"
30,,,"MA34210/L/1/01, MT34210/L/1/01",Lecture,LECTURE,MP-0.10,18/03/2025 @ 14:00:00,18/03/2025 @ 15:00:00,Tuesday,"Vellender, Adam"
30,,MA15210 LECTURE 1,MA15210/L/1/01,Lecture,LECTURE,HO-C64,18/03/2025 @ 15:00:00,18/03/2025 @ 16:00:00,Tuesday,"Kenobi, Kim;<br>Evans, Gwion;<br>Gohm, Rolf;<br>Davies, Tudur;<br>Kiukas, Jukka"
30,,,"MA21410/L/1/01, MT21410/L/1/01",Lecture,LECTURE,MP-0.10,18/03/2025 @ 15:00:00,18/03/2025 @ 16:00:00,Tuesday,"Douglas, Robert"
30,,,"MA25220/L/2/01, MT25220/L/2/01",Lecture,LECTURE,LL-G3,18/03/2025 @ 16:00:00,18/03/2025 @ 17:00:00,Tuesday,"Davies, Tudur"
30,,,"MA37010/L/2/01, MAM7020/L/2/01",Lecture,LECTURE,MP-0.10,18/03/2025 @ 16:00:00,18/03/2025 @ 17:00:00,Tuesday,"Douglas, Robert"
30,,,"MA32410/L/2/01, MT32410/L/2/01",Lecture,LECTURE,LL-C63,18/03/2025 @ 17:00:00,18/03/2025 @ 18:00:00,Tuesday,"Evans, Gwion"
30,,MA00910 LECTURE 2,MA00910/L/2/01,Lecture,LECTURE,LL-C64,19/03/2025 @ 10:00:00,19/03/2025 @ 11:00:00,Wednesday,"Pitchford, Alexander"
30,,MA25710 LECTURE 2,MA25710/L/2/01,Lecture,LECTURE,MP-0.11,19/03/2025 @ 10:00:00,19/03/2025 @ 11:00:00,Wednesday,"Mughal, Adil"
30,,MA34920 PRACTICAL 1,MA34920/P/1/01,Practical,PRACTICAL,LL-G3,19/03/2025 @ 10:00:00,19/03/2025 @ 12:00:00,Wednesday,"Cox, Simon"
30,,,"MA21510/L/2/01, MT21510/L/2/01",Lecture,LECTURE,MP-0.11,19/03/2025 @ 12:00:00,19/03/2025 @ 13:00:00,Wednesday,"Mughal, Adil"
30,,MA38310 LECTURE 2,MA38310/L/2/01,Lecture,LECTURE,MP-3.05,20/03/2025 @ 09:00:00,20/03/2025 @ 10:00:00,Thursday,"Evans, Gwion"
30,,MA26620 LECTURE 2,MA26620/L/2/01,Lecture,LECTURE,VC-B1.07,20/03/2025 @ 10:00:00,20/03/2025 @ 11:00:00,Thursday,"Vellender, Adam"
30,,,"MA32410/L/3/01, MT32410/L/3/01",Lecture,LECTURE,LL-C64,20/03/2025 @ 10:00:00,20/03/2025 @ 11:00:00,Thursday,"Evans, Gwion"
30,,MA34920 LECTURE 1,MA34920/L/1/01,Lecture,LECTURE,EL-1.16,20/03/2025 @ 11:00:00,20/03/2025 @ 12:00:00,Thursday,"Cox, Simon"
30,,,"MA21410/L/2/01, MT21410/L/2/01",Lecture,LECTURE,MP-0.11,20/03/2025 @ 11:00:00,20/03/2025 @ 12:00:00,Thursday,"Douglas, Robert"
30,,MA03610 LECTURE 2,MA03610/L/2/01,Lecture,LECTURE,MP-3.02,20/03/2025 @ 13:00:00,20/03/2025 @ 14:00:00,Thursday,"Peck, Daniel"
30,,,"MA11210/L/2/01, MT11210/L/2/01",Lecture,LECTURE,MP-0.11,20/03/2025 @ 13:00:00,20/03/2025 @ 14:00:00,Thursday,"Vellender, Adam"
30,,,"MA35210/S/1/01, MAM5220/S/1/01, PGM0910/S/1/01",Seminar,SEMINAR,HO-C4,20/03/2025 @ 13:00:00,20/03/2025 @ 14:00:00,Thursday,"Kenobi, Kim;<br>Lutkins, Sylvia"
30,,MA37410 LECTURE 2,MA37410/L/2/01,Lecture,LECTURE,LL-G3,20/03/2025 @ 14:00:00,20/03/2025 @ 15:00:00,Thursday,"Gohm, Rolf"
30,,,"MP11010/L/1/01, MT11010/L/1/01",Lecture,LECTURE,MP-0.15,20/03/2025 @ 14:00:00,20/03/2025 @ 15:00:00,Thursday,"Pitchford, Alexander"
30,,MA36010 LECTURE 2,MA36010/L/2/01,Lecture,LECTURE,LL-C63,20/03/2025 @ 15:00:00,20/03/2025 @ 16:00:00,Thursday,"Kiukas, Jukka"
30,,,"MA25220/P/2/01, MT25220/P/2/01",Practical,PRACTICAL,MP-3.03,20/03/2025 @ 15:00:00,20/03/2025 @ 17:00:00,Thursday,"Davies, Tudur"
30,,,"MA11310/L/2/01, MT11310/L/2/01",Lecture,LECTURE,EL-0.01,20/03/2025 @ 17:00:00,20/03/2025 @ 18:00:00,Thursday,"Kiukas, Jukka"
30,,,"MA37010/L/1/01, MAM7020/L/1/01",Lecture,LECTURE,EL-0.26,20/03/2025 @ 17:00:00,20/03/2025 @ 18:00:00,Thursday,"Douglas, Robert"
30,,MA11210 TUTORIAL 1,MA11210/T/1/01,Tutorial,TUTORIAL,MP-3.05,21/03/2025 @ 09:00:00,21/03/2025 @ 10:00:00,Friday,"Bufton, Zac"
30,,MA15210 PRACTICAL 1,MA15210/P/1/01,Practical,PRACTICAL,VC-0.06,21/03/2025 @ 09:00:00,21/03/2025 @ 11:00:00,Friday,"Kenobi, Kim;<br>Evans, Gwion;<br>Gohm, Rolf;<br>Davies, Tudur;<br>Kiukas, Jukka"
30,,MA25710 LECTURE 1,MA25710/L/1/01,Lecture,LECTURE,EL-1.16,21/03/2025 @ 11:00:00,21/03/2025 @ 12:00:00,Friday,"Mughal, Adil"
30,,,"MA11110/L/1/01, MT11110/L/1/01",Lecture,LECTURE,EL-0.26,21/03/2025 @ 11:00:00,21/03/2025 @ 12:00:00,Friday,"Douglas, Robert"
30,,,"MA32410/L/1/01, MT32410/L/1/01",Lecture,LECTURE,LL-C64,21/03/2025 @ 11:00:00,21/03/2025 @ 12:00:00,Friday,"Evans, Gwion"
30,,MA11210 TUTORIAL 1,MA11210/T/1/02,Tutorial,TUTORIAL,MP-3.05,21/03/2025 @ 12:00:00,21/03/2025 @ 13:00:00,Friday,"Bufton, Zac"
30,,MA11210 TUTORIAL 1,MA11210/T/1/03,Tutorial,TUTORIAL,MP-3.05,21/03/2025 @ 13:00:00,21/03/2025 @ 14:00:00,Friday,"Bufton, Zac"
30,,MAM7020 LECTURE 3,MAM7020/L/3/01,Lecture,LECTURE,LL-C40,21/03/2025 @ 13:00:00,21/03/2025 @ 14:00:00,Friday,"Douglas, Robert"
30,,MT11210 TUTORIAL 1,MT11210/T/1/01,Tutorial,TUTORIAL,EL-3.34,21/03/2025 @ 13:00:00,21/03/2025 @ 14:00:00,Friday,"Evans, Gwion"
30,,MA11210 TUTORIAL 1,MA11210/T/1/04,Tutorial,TUTORIAL,MP-3.05,21/03/2025 @ 14:00:00,21/03/2025 @ 15:00:00,Friday,"Vellender, Adam"
30,,,"MA21410/L/3/01, MT21410/L/3/01",Lecture,LECTURE,LL-A6,21/03/2025 @ 14:00:00,21/03/2025 @ 15:00:00,Friday,"Douglas, Robert"
30,,MA00910 LECTURE 1,MA00910/L/1/01,Lecture,LECTURE,LL-C64,21/03/2025 @ 15:00:00,21/03/2025 @ 16:00:00,Friday,"Pitchford, Alexander"
30,,MA36010 LECTURE 1,MA36010/L/1/01,Lecture,LECTURE,MP-3.02,21/03/2025 @ 16:00:00,21/03/2025 @ 17:00:00,Friday,"Kiukas, Jukka"
30,,,"MA10720/P/2/01, MT10720/P/2/01",Practical,PRACTICAL,MP-2.00,21/03/2025 @ 16:00:00,21/03/2025 @ 18:00:00,Friday,"Cox, Simon"
30,,,"MA34210/L/2/01, MT34210/L/2/01",Lecture,LECTURE,MP-0.10,21/03/2025 @ 17:00:00,21/03/2025 @ 18:00:00,Friday,"Vellender, Adam"
31,,,"MA35210/S/1/02, MAM5220/S/1/02, PGM0910/S/1/02",Seminar,SEMINAR,VC-0.06,24/03/2025 @ 09:00:00,24/03/2025 @ 10:00:00,Monday,"Kenobi, Kim;<br>Lutkins, Sylvia"
31,,MA37410 LECTURE 1,MA37410/L/1/01,Lecture,LECTURE,LL-G3,24/03/2025 @ 10:00:00,24/03/2025 @ 11:00:00,Monday,"Gohm, Rolf"
31,,,"MP11010/L/2/01, MT11010/L/2/01",Lecture,LECTURE,EL-0.26,24/03/2025 @ 10:00:00,24/03/2025 @ 11:00:00,Monday,"Pitchford, Alexander"
31,,MA11110 TUTORIAL 1,MA11110/T/1/01,Tutorial,TUTORIAL,MP-3.05,24/03/2025 @ 11:00:00,24/03/2025 @ 12:00:00,Monday,"Bufton, Zac"
31,,MA03610 LECTURE 1,MA03610/L/1/01,Lecture,LECTURE,MP-3.02,24/03/2025 @ 12:00:00,24/03/2025 @ 13:00:00,Monday,"Peck, Daniel"
31,,MA11110 TUTORIAL 1,MA11110/T/1/03,Tutorial,TUTORIAL,MP-3.05,24/03/2025 @ 12:00:00,24/03/2025 @ 13:00:00,Monday,"Bufton, Zac"
31,,,"MA11310/L/1/01, MT11310/L/1/01",Lecture,LECTURE,MP-0.10,24/03/2025 @ 13:00:00,24/03/2025 @ 14:00:00,Monday,"Kiukas, Jukka"
31,,MA11110 TUTORIAL 1,MA11110/T/1/04,Tutorial,TUTORIAL,MP-3.05,24/03/2025 @ 14:00:00,24/03/2025 @ 15:00:00,Monday,"Bufton, Zac"
31,,MT34210 TUTORIAL 1,MT34210/T/1/01,Tutorial,TUTORIAL,MP-3.02,24/03/2025 @ 14:00:00,24/03/2025 @ 15:00:00,Monday,"Davies, Tudur"
31,,,"MA25610/L/2/01, MT25610/L/2/01",Lecture,LECTURE,MP-0.10,24/03/2025 @ 14:00:00,24/03/2025 @ 15:00:00,Monday,"Cox, Simon"
31,,MA11110 TUTORIAL 1,MA11110/T/1/02,Tutorial,TUTORIAL,LL-C65,24/03/2025 @ 15:00:00,24/03/2025 @ 16:00:00,Monday,"Douglas, Robert"
31,,MT11110 TUTORIAL 1,MT11110/T/1/01,Tutorial,TUTORIAL,MP-3.05,24/03/2025 @ 15:00:00,24/03/2025 @ 16:00:00,Monday,"Evans, Gwion"
31,,,"MA21510/L/1/01, MT21510/L/1/01",Lecture,LECTURE,MP-0.11,24/03/2025 @ 15:00:00,24/03/2025 @ 16:00:00,Monday,"Mughal, Adil"
31,,,"MA25220/L/3/01, MT25220/L/3/01",Lecture,LECTURE,LL-G3,24/03/2025 @ 16:00:00,24/03/2025 @ 17:00:00,Monday,"Davies, Tudur"
31,,MA34920 LECTURE 2,MA34920/L/2/01,Lecture,LECTURE,MP-0.11,24/03/2025 @ 17:00:00,24/03/2025 @ 18:00:00,Monday,"Cox, Simon"
31,,,"MA11210/L/1/01, MT11210/L/1/01",Lecture,LECTURE,MP-0.10,25/03/2025 @ 09:00:00,25/03/2025 @ 10:00:00,Tuesday,"Vellender, Adam"
31,,MA01020 TUTORIAL 2,MA01020/T/2/01,Tutorial,TUTORIAL,LL-G3A,25/03/2025 @ 11:00:00,25/03/2025 @ 13:00:00,Tuesday,"Pitchford, Alexander;<br>Rogers, Rosemary"
31,,MA38310 LECTURE 1,MA38310/L/1/01,Lecture,LECTURE,MP-3.05,25/03/2025 @ 11:00:00,25/03/2025 @ 12:00:00,Tuesday,"Evans, Gwion"
31,,MA00910 TUTORIAL 1,MA00910/T/1/01,Tutorial,TUTORIAL,LL-B20,25/03/2025 @ 13:00:00,25/03/2025 @ 14:00:00,Tuesday,"Pitchford, Alexander"
31,,,"MA25610/L/1/01, MT25610/L/1/01",Lecture,LECTURE,MP-0.10,25/03/2025 @ 13:00:00,25/03/2025 @ 14:00:00,Tuesday,"Cox, Simon"
31,,,"MA11110/L/2/01, MT11110/L/2/01",Lecture,LECTURE,LL-A6,25/03/2025 @ 14:00:00,25/03/2025 @ 15:00:00,Tuesday,"Douglas, Robert"
31,,,"MA34210/L/1/01, MT34210/L/1/01",Lecture,LECTURE,MP-0.10,25/03/2025 @ 14:00:00,25/03/2025 @ 15:00:00,Tuesday,"Vellender, Adam"
31,,,"MA21410/L/1/01, MT21410/L/1/01",Lecture,LECTURE,MP-0.10,25/03/2025 @ 15:00:00,25/03/2025 @ 16:00:00,Tuesday,"Douglas, Robert"
31,,,"MA25220/L/2/01, MT25220/L/2/01",Lecture,LECTURE,LL-G3,25/03/2025 @ 16:00:00,25/03/2025 @ 17:00:00,Tuesday,"Davies, Tudur"
31,,,"MA37010/L/2/01, MAM7020/L/2/01",Lecture,LECTURE,MP-0.10,25/03/2025 @ 16:00:00,25/03/2025 @ 17:00:00,Tuesday,"Douglas, Robert"
31,,MT25610 TUTORIAL 1,MT25610/T/1/01,Tutorial,TUTORIAL,MP-3.02,25/03/2025 @ 17:00:00,25/03/2025 @ 18:00:00,Tuesday,"Davies, Tudur"
31,,,"MA32410/L/2/01, MT32410/L/2/01",Lecture,LECTURE,LL-C63,25/03/2025 @ 17:00:00,25/03/2025 @ 18:00:00,Tuesday,"Evans, Gwion"
31,,FBaPS - RESEARCH COMMITTEE - GLENWEN MORGANS gsm,XS1/2 FBaPS RESEARCH JM MP-2.04,Booking,BOOKING,MP-2.04,26/03/2025 @ 10:00:00,26/03/2025 @ 11:00:00,Wednesday,
31,,MA00910 LECTURE 2,MA00910/L/2/01,Lecture,LECTURE,LL-C64,26/03/2025 @ 10:00:00,26/03/2025 @ 11:00:00,Wednesday,"Pitchford, Alexander"
31,,MA25710 LECTURE 2,MA25710/L/2/01,Lecture,LECTURE,MP-0.11,26/03/2025 @ 10:00:00,26/03/2025 @ 11:00:00,Wednesday,"Mughal, Adil"
31,,MA34920 PRACTICAL 2,MA34920/P/2/01,Practical,PRACTICAL,MP-3.03,26/03/2025 @ 10:00:00,26/03/2025 @ 12:00:00,Wednesday,"Cox, Simon"
31,,,"MA21510/L/2/01, MT21510/L/2/01",Lecture,LECTURE,MP-0.11,26/03/2025 @ 12:00:00,26/03/2025 @ 13:00:00,Wednesday,"Mughal, Adil"
31,,FBaPS - FACULTY EXECUTIVE - GLENWEN MORGANS gsm,XS1/2 FBaPS EXEC JM MP-2.04,Booking,BOOKING,MP-2.04,27/03/2025 @ 09:00:00,27/03/2025 @ 11:00:00,Thursday,
31,,MA38310 LECTURE 2,MA38310/L/2/01,Lecture,LECTURE,MP-3.05,27/03/2025 @ 09:00:00,27/03/2025 @ 10:00:00,Thursday,"Evans, Gwion"
31,,MA26620 LECTURE 2,MA26620/L/2/01,Lecture,LECTURE,VC-B1.07,27/03/2025 @ 10:00:00,27/03/2025 @ 11:00:00,Thursday,"Vellender, Adam"
31,,,"MA32410/L/3/01, MT32410/L/3/01",Lecture,LECTURE,LL-C64,27/03/2025 @ 10:00:00,27/03/2025 @ 11:00:00,Thursday,"Evans, Gwion"
31,,MA34920 LECTURE 1,MA34920/L/1/01,Lecture,LECTURE,EL-1.16,27/03/2025 @ 11:00:00,27/03/2025 @ 12:00:00,Thursday,"Cox, Simon"
31,,,"MA21410/L/2/01, MT21410/L/2/01",Lecture,LECTURE,MP-0.11,27/03/2025 @ 11:00:00,27/03/2025 @ 12:00:00,Thursday,"Douglas, Robert"
31,,MT25220 TUTORIAL 1,MT25220/T/1/01,Tutorial,TUTORIAL,MP-3.02,27/03/2025 @ 12:00:00,27/03/2025 @ 13:00:00,Thursday,"Davies, Tudur"
31,,MA03610 LECTURE 2,MA03610/L/2/01,Lecture,LECTURE,MP-3.02,27/03/2025 @ 13:00:00,27/03/2025 @ 14:00:00,Thursday,"Peck, Daniel"
31,,MT21510 TUTORIAL 1,MT21510/T/1/01,Tutorial,TUTORIAL,MP-3.05,27/03/2025 @ 13:00:00,27/03/2025 @ 14:00:00,Thursday,"Davies, Tudur"
31,,,"MA11210/L/2/01, MT11210/L/2/01",Lecture,LECTURE,MP-0.11,27/03/2025 @ 13:00:00,27/03/2025 @ 14:00:00,Thursday,"Vellender, Adam"
31,,,"MA35210/S/1/01, MAM5220/S/1/01, PGM0910/S/1/01",Seminar,SEMINAR,HO-C4,27/03/2025 @ 13:00:00,27/03/2025 @ 14:00:00,Thursday,"Kenobi, Kim;<br>Lutkins, Sylvia"
31,,MA26620 PRACTICAL 2,MA26620/P/2/01,Practical,PRACTICAL,MP-3.03,27/03/2025 @ 14:00:00,27/03/2025 @ 16:00:00,Thursday,"Kenobi, Kim;<br>Jones, Patience;<br>Vellender, Adam"
31,,MA37410 LECTURE 2,MA37410/L/2/01,Lecture,LECTURE,LL-G3,27/03/2025 @ 14:00:00,27/03/2025 @ 15:00:00,Thursday,"Gohm, Rolf"
31,,,"MP11010/L/1/01, MT11010/L/1/01",Lecture,LECTURE,MP-0.15,27/03/2025 @ 14:00:00,27/03/2025 @ 15:00:00,Thursday,"Pitchford, Alexander"
31,,MA36010 LECTURE 2,MA36010/L/2/01,Lecture,LECTURE,LL-C63,27/03/2025 @ 15:00:00,27/03/2025 @ 16:00:00,Thursday,"Kiukas, Jukka"
31,,MT21410 SEMINAR 1,MT21410/S/1/01,Seminar,SEMINAR,MP-3.05,27/03/2025 @ 16:00:00,27/03/2025 @ 17:00:00,Thursday,"Evans, Gwion"
31,,,"MA11310/L/2/01, MT11310/L/2/01",Lecture,LECTURE,EL-0.01,27/03/2025 @ 17:00:00,27/03/2025 @ 18:00:00,Thursday,"Kiukas, Jukka"
31,,,"MA37010/L/1/01, MAM7020/L/1/01",Lecture,LECTURE,EL-0.26,27/03/2025 @ 17:00:00,27/03/2025 @ 18:00:00,Thursday,"Douglas, Robert"
31,,MA11310 TUTORIAL 1,MA11310/T/1/01,Tutorial,TUTORIAL,MP-3.05,28/03/2025 @ 09:00:00,28/03/2025 @ 10:00:00,Friday,"Jones, Patience"
31,,MA15210 PRACTICAL 1,MA15210/P/1/01,Practical,PRACTICAL,VC-0.06,28/03/2025 @ 09:00:00,28/03/2025 @ 11:00:00,Friday,"Kenobi, Kim;<br>Evans, Gwion;<br>Gohm, Rolf;<br>Davies, Tudur;<br>Kiukas, Jukka"
31,,MA25710 LECTURE 1,MA25710/L/1/01,Lecture,LECTURE,EL-1.16,28/03/2025 @ 11:00:00,28/03/2025 @ 12:00:00,Friday,"Mughal, Adil"
31,,,"MA11110/L/1/01, MT11110/L/1/01",Lecture,LECTURE,EL-0.26,28/03/2025 @ 11:00:00,28/03/2025 @ 12:00:00,Friday,"Douglas, Robert"
31,,,"MA32410/L/1/01, MT32410/L/1/01",Lecture,LECTURE,LL-C64,28/03/2025 @ 11:00:00,28/03/2025 @ 12:00:00,Friday,"Evans, Gwion"
31,,MA11310 TUTORIAL 1,MA11310/T/1/02,Tutorial,TUTORIAL,EL-1.16,28/03/2025 @ 12:00:00,28/03/2025 @ 13:00:00,Friday,"Jones, Patience"
31,,MA11310 TUTORIAL 1,MA11310/T/1/03,Tutorial,TUTORIAL,MP-3.05,28/03/2025 @ 13:00:00,28/03/2025 @ 14:00:00,Friday,"Jones, Patience"
31,,MA11310 TUTORIAL 1,MA11310/T/1/04,Tutorial,TUTORIAL,CL-0.21,28/03/2025 @ 13:00:00,28/03/2025 @ 14:00:00,Friday,"Kiukas, Jukka"
31,,MAM5220 PRACTICAL 2,MAM5220/P/2/01,Practical,PRACTICAL,MP-3.03,28/03/2025 @ 13:00:00,28/03/2025 @ 15:00:00,Friday,"Kenobi, Kim"
31,,MAM7020 LECTURE 3,MAM7020/L/3/01,Lecture,LECTURE,LL-C40,28/03/2025 @ 13:00:00,28/03/2025 @ 14:00:00,Friday,"Douglas, Robert"
31,,MT11310 TUTORIAL 1,MT11310/T/1/01,Tutorial,TUTORIAL,LL-C40,28/03/2025 @ 14:00:00,28/03/2025 @ 15:00:00,Friday,"Jones, David"
31,,,"MA21410/L/3/01, MT21410/L/3/01",Lecture,LECTURE,LL-A6,28/03/2025 @ 14:00:00,28/03/2025 @ 15:00:00,Friday,"Douglas, Robert"
31,,MA00910 LECTURE 1,MA00910/L/1/01,Lecture,LECTURE,LL-C64,28/03/2025 @ 15:00:00,28/03/2025 @ 16:00:00,Friday,"Pitchford, Alexander"
31,,MA36010 LECTURE 1,MA36010/L/1/01,Lecture,LECTURE,MP-3.02,28/03/2025 @ 16:00:00,28/03/2025 @ 17:00:00,Friday,"Kiukas, Jukka"
31,,,"MA10720/P/2/01, MT10720/P/2/01",Practical,PRACTICAL,MP-2.00,28/03/2025 @ 16:00:00,28/03/2025 @ 18:00:00,Friday,"Cox, Simon"
31,,,"MA34210/L/2/01, MT34210/L/2/01",Lecture,LECTURE,MP-0.10,28/03/2025 @ 17:00:00,28/03/2025 @ 18:00:00,Friday,"Vellender, Adam"
32,,MP11010 TUTORIAL 1,MP11010/T/1/08,Tutorial,TUTORIAL,LL-C65,31/03/2025 @ 09:00:00,31/03/2025 @ 10:00:00,Monday,"Rogers, Rosemary"
32,,MT11010 TUTORIAL 1,MT11010/T/1/01,Tutorial,TUTORIAL,EL-3.34,31/03/2025 @ 09:00:00,31/03/2025 @ 10:00:00,Monday,"Davies, Tudur"
32,,,"MA35210/S/1/02, MAM5220/S/1/02, PGM0910/S/1/02",Seminar,SEMINAR,VC-0.06,31/03/2025 @ 09:00:00,31/03/2025 @ 10:00:00,Monday,"Kenobi, Kim;<br>Lutkins, Sylvia"
32,,MA37410 LECTURE 1,MA37410/L/1/01,Lecture,LECTURE,LL-G3,31/03/2025 @ 10:00:00,31/03/2025 @ 11:00:00,Monday,"Gohm, Rolf"
